V1,V2
1,住房城乡建设执法人员昌平区号线工程土建施工合同段防水工程施工现场检查年月日时分时分河南省建安防水防腐工程法人授权委托人闫占全询问调取相关证据现查明河南省建安防水防腐工程负责承担号线工程土建施工合同段天通苑东站科技城北区站区间防水工程施工区间竖井东侧墙第道钢支撑施工缝处改性沥青防水卷材加强层防水层上搭接边处范围粘贴施工设计图纸图纸防水设计说明二中第七条改性沥青防水卷材施工技术施工缝加强层应防水层满粘不符工程设计图纸施工河南省建安防水防腐工程现场直接负责主管人员闫占全河南省建安防水防腐工程此次违法行为没有质量事故工程合同价款为元
1,分子科学前沿交叉研究平台分子科学创新研究平台实验科研楼分子科学创新研究平台分子科学前沿交叉研究平台化学中关村园区公共食堂改建项目违反规定两名零散民工
0,假冒专利
1,号线标合同段工程违反规定名零散民工
1,昌平区沙河镇西沙屯村满井西队村棚户区改造环境整治安置房项目一期工程建工地产建设北京东方华太建设监理监理建筑工程承包基坑支护专业分包建研地基基础工程目前工程正在主体结构施工
0,组织策划传销介绍诱骗胁迫参加传销参加传销
0,进口非法定计量单位计量器具国务院禁止计量器具
0,承担发证产品检验工作检验机构伪造检验结论出具虚假证明
1,施工新机场口岸非现场设施项目海关国检综合办公楼及国检口岸疾控中心国检综合办公楼层顶板配电箱绘制临时用电工程图纸符合施工现场临时用电安全技术规范第条第五款严格建筑业安全作业标准施工事故隐患
1,首开万科置业现场检查时未开发建设台湖镇地块瑞绣佳园项目推广名为万科城市之光京房售证字号销售场所明示所售房屋绿色建筑星级建筑节能信息履行相关信息告知义务
1,施工号线工程土建施工合同段施工现场问题四季青站竖井横通道垃圾渣土及时清理建设工程施工现场安全防护场容卫生消防保卫标准第条不符严格建筑业安全作业标准施工事故隐患
0,偷越国边境人员提供
0,注册村医疗卫生机构从事医疗活动
0,经营者消费者提供商品服务违法行为
0,互联网上网服务营业场所按规定核对登记上网消费者有效身份证件
0,出版单位配合本版出版物出版音像制品名称本版出版物一致单独定价销售
1,住房城乡建设行政执法人员询问查阅资料方式第三建筑工程安全生产核查到达中山路第三建筑工程施工教学楼艺术中心学生宿舍门卫首都师范大学附属中学通州校区建设项目施工现场施工现场安全隐患施工现场基坑西侧脚手架横向扫地杆设置纵向扫地杆上方符合建设工程施工现场安全防护场容卫生消防保卫标准第条基坑北侧脚手架无密目网问题符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工现场进一步检查施工现场安全隐患施工现场教学楼首层西南角一处开关箱控制两台用电设备符合施工现场临时用电安全技术规范第条施工现场教学楼首层西北角电缆线路沿地面敷设无绝缘防护措施符合施工现场临时用电安全技术规范第条施工现场教学楼地下一层东北角氧气乙炔气瓶工作距离米安全距离不足符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工现场学生宿舍层南侧临边设置防护栏杆符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工现场用电线路系统教学楼首层一处电焊机金属外壳做保护接零符合施工现场临时用电安全技术规范第条第款施工现场艺术中心二层西侧外脚手架堆放建筑垃圾及时清理符合建筑施工高处作业安全技术规范第条
1,住房城乡建设执法人员田村山住宅楼地上住宅楼地下室田村山西郊砂石厂西地块保障性住房配建商品房及公建项目现场检查和品质恒盛装饰工程代理人任伟询问调查调取资料查明工程金隅嘉业房地产开发建设建拓工程管理监理顺兴达建筑工程承包施工工程精装修工程专业分包施工单位品质恒盛装饰工程品质恒盛装饰工程进场施工住房城乡建设执法人员现场检查时该工程正在装修工程施工样板间正在地面瓷砖铺设部位正在墙体粉刷石膏施工现场检查时该工程住宅楼单元户正在厨房地面工程瓷砖铺设部位地面工程瓷砖铺设设计做法最下层干硬性砂浆上面瓷砖专用粘接剂铺贴地面瓷砖部位正在地面工程瓷砖铺设干硬性砂浆袋装抹灰砂浆品质恒盛装饰工程共进场抹灰砂浆吨截至现场检查时共吨抹灰砂浆品质恒盛装饰工程散装预拌砂浆符合建设工程施工现场管理办法第二十六条易产生粉尘大气污染不利于总体节能减排装饰装修工程合同价款元依据印发试行通知建市工程小型项目品质恒盛装饰工程主动采取措施改正违法行为减轻危害后果积极配合行政机关执法工作
0,销售畜禽未附具种畜禽合格证明检疫合格证明家畜系谱销售收购国务院畜牧兽医行政主管部门应当加施标识没有标识畜禽重复使用畜禽标识伪造变造畜禽标识
1,顺义新城街区住宅楼牛栏山镇居住配建村民回迁房商业金融项目地块工程住宅楼工程建设顺鑫佳宇房地产开发监理顺金盛建设工程监理承包施工单位顺鑫天宇建设工程防水工程分包远大洪雨防水工程住宅楼建筑面积平方米上层下层防水工程施工现场检查主体结构封顶住宅楼防水工程分包合同价款合计为元工程设计图纸牛栏山镇居住配建村民回迁房商业金融地块工程住宅楼牛栏山镇居住配建村民回迁房商业金融项目地块工程同一个工程住宅楼防水工程分包直接负责主管人员付东升没有直接责任人员违法事实予以认可远大洪雨防水工程付东升积极配合行政机关执法工作问题及时整改质量事故
1,住房城乡建设现场检查天源建筑工程项目经理李东博在场
0,民办学校设立许可
0,经营销售残次计量器具零配件
1,顺义新城街区教学楼北京工业大学耿丹学院教学楼建设工程项目精装修分包工程施工过程首层西侧圆盘锯锯盘安装防护罩符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
1,住房城乡建设长安街西延古城大街三石路道路工程标段施工检查和中交第一公路工程局代理人孙泰岩询问询问工程监理铁科院工程咨询代理人宋广钦询问调取资料现已查明中交第一公路工程局长安街西延古城大街三石路道路工程标段试验员工程直接责任人员中交第一公路工程局进入施工现场直径钢筋吨相关见证取样复试复试全部合格管理上疏漏该批钢筋监理审查工程桩基承台墩柱部位质量事故施工单位中交第一公路工程局监理审查建筑材料质量事故
0,特种设备登记
1,住房城乡建设执法人员田村路田村路二类居住用地项目住宅楼地下车库现场检查和天源建筑工程代理人王海龙询问调查调取资料查明工程瞰融房地产开发建设五环国际工程管理监理天源建筑工程承包施工工程开工建设工程一共住宅楼地下车库单体住房城乡建设执法人员现场检查单体均处于结构施工阶段现场正在地下车库下层结构钢筋绑扎作业
1,住房城乡建设年月日时分时分新机场工作区工程市政工程道桥管网工程标段界范围执法检查年月日时分时分代理人李浩询问调取资料现已查明北京东方雨虹防水工程新机场工作区工程市政工程道桥管网工程标段界范围技术负责人工程直接责任人员北京东方雨虹防水工程工程主干三路线综合管廊进风井外墙防水施工过程中未阳角留置防水卷材附加层施工过程中有工程设计图纸施工
1,施工轨道交通平西府车辆大修厂工程厂修库柱钢筋绑扎施工作业脚手架脚手板未满铺端头固定问题符合建设工程施工现场安全防护场容卫生消防保卫标准中条严格建筑业安全作业标准施工事故隐患
