V1,V2
1,"施工的北京地铁16号线工程土建施工19合同段存在：达官营站，区间1号风井二层横通道1个正在使用的二级配电箱（无编号）的一扇箱门脱落。该问题不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》（DB11/945-2012）中第2.10.8条的规定，属于未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
0,对服务业的经营者将规定禁止销售的产品用于经营性服务的处罚
0,对违法生产、销售、进口特种设备的处罚
1,"施工的北京地铁16号线工程土建施工10合同段存在：C出入口通道内编号C4-1的三级配电箱检查记录只到10月18日，检查记录不全。施工单位上述行为不符合《施工现场临时用电安全技术规范》（JGJ46-2005）中第8.3.3条的规定。属于未严格按照建筑业安全作业规程或者标准进行施工，造成事故隐患
"
1,"2018年6月11日，北京市住房和城乡建设委员会执法人员对北京市轨道交通新机场线一期工程土建施工09合同段北航站楼站内部结构工程施工现场进行了监督执法检查，2018年6月11日，经批准，对北京城建集团有限责任公司涉嫌不按照施工图设计文件施工的行为进行立案调查，经2018年8月 20日对北京城建集团有限责任公司的法人委托代理人邹俊进行了询问,并调取了相关证据材料，查明以下事实：
"
0,对违反规定向水体排放油类、酸液、碱液等有害污染物的处罚
1,"在北京地铁首都机场线西延项目中，违反规定使用两名零散民工
"
1,"在位于丰台区南苑乡西铁营的丰台区西铁营村0501-634等地块F1住宅混合公建用地、B4综合性商业金融服务业用地、A33基础教育用地项目（635-幼儿园等4项）工程售楼处及样板间精装修分包工程施工过程中，售楼处一层开关箱进出电缆线路沿地面明敷，未采取可靠地保护措施，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》（DB11/945-2012）第2.10.6条的规定。上述施工单位未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
0,对麻类纤维经营者不按规定要求销售麻类纤维的处罚
1,"2018年10月29日在北京新机场南航基地航空食品设施项目中，违反规定使用两名零散民工（郭壮壮、尹青良）
"
1,"施工的朝阳区的北京地铁17号线工程土建施工14合同段十里河站，车站1号竖井1B横通道第一层，距离出土口约5m处，1个编号为R2-12的二级箱内，一根连接水泵控制开关箱的电缆，保护零线接在二级箱的工作零线排上。该工程配电系统采用TN接零保护系统，保护零线与通过总漏电保护器的工作零线做了电气连接。施工单位的行为违反了《施工现场临时用电安全技术规范》 JGJ46-2005第5.1.3条的规定。施工单位未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
0,对个人独资企业不按规定时间将分支机构登记情况报该分支机构隶属的个人独资企业的登记机关逾期不备案的处罚
1,"2018年7月30日在与买受人签订关于你单位开发建设的房屋坐落为通州区运河核心区II-05地块F3其它类多功能用地（万科滨水中心项目）05-2#商务型公寓21层**号房屋《北京市商品房预售合同》前，未按照规定向买受人明示《商品房销售管理办法》和《城市商品房预售管理办法》
"
0,对违反规定，购买麻醉药品和精神药品的处罚
0,对未经指定，擅自生产商用密码产品，商用密码产品指定生产单位超过批准范围生产商用密码产品，未经许可，擅自销售商用密码产品，未经批准，擅自进口密码产品以及含有密码技术的设备、出口商用密码产品或者销售境外的密码产品的处罚
1,"北京市住房和城乡建设委员会对中标集团总包建设有限公司在顺义区新城第21街区的6B#住宅楼（龙之湾嘉园6号楼改建工程项目）工程施工过程中涉嫌未严格按照专项施工方案组织施工的行为进行了调查取证。通过2018年12月4日的现场检查发现施工现场存在以下安全问题：1、6B#住宅楼2层南侧型钢悬挑式钢管脚手架立杆的步距为1.8m，不符合《脚手架施工方案》（资料编号：00-00-C1-009）中计算书第一）条第1项的步距1.5m的要求；2、6B#住宅楼2层南侧型钢悬挑式钢管脚手架悬挑钢梁预埋环距尾端留置100mm，不符合《脚手架施工方案》（资料编号：00-00-C1-009）中第五条第1项第（1）目距尾端留置200mm的要求；3、6B#住宅楼3层南侧型钢悬挑式钢管脚手架连墙件水平间距为8m，不符合《脚手架施工方案》（资料编号：00-00-C1-009）第五条第2项第（2）目①中连墙拉结杆横向间距4.5m的要求。
"
1,"位于北京市顺义区金穗路2号院4号楼的航城广场二层、九层加层改造工程由你单位建设、中地长泰建设有限公司施工。你单位在未取得该工程建筑工程施工许可证的情况下，于2015年10月开始违法开工建设，建筑面积980平方米，该工程合同价款为4370236.8元，检查时主体已完工，尚未竣工验收。
"
1,"2017年3月15日在就你单位开发建设的翡翠长安家园项目门头沟区永定镇MC00-0020-0012地块11#住宅及商业楼14层2单元-1402与买受人吕媛签订合同编号为Y2021739的《北京市商品房预售合同》前，未按照规定向买受人明示《商品房销售管理办法》和《城市商品房预售管理办法》
"
1,"现场检查时，该工程临时用电系统采用TN-S接零保护系统，施工现场2号验证车间北侧的总配电柜内的一条电缆的保护零线也就是黄/绿双色线用做了工作芯线，不符合《施工现场临时用电安全技术规范》（JGJ46-2005）第7.2.1条的要求，且此条规定为强制性条文。
"
0,港澳同胞回内地定居受理审批
0,对非法生产军服、军服专用材料，买卖军服、军服专用材料，生产、销售军服仿制品的处罚
1,"西山天璟家园2号楼位于门头沟区龙泉镇MC00-0003-0026地块，由你单位北京骏宇房地产开发有限公司开发建设，你单位在未取得西山天璟家园2号楼《北京市商品房预售许可证》的情况下，于2017年12月9日与购房人孙某某签订了关于西山天璟家园2号楼某某房屋的《中骏.西山天璟认筹申请单》，并收取购房人定金（诚意金）300000元，此款项属预付款。经进一步调查，你单位北京骏宇房地产开发有限公司于2017年12月31日才取得编号为京房售证字(2017)188号的《北京市商品房预售许可证》，批准预售西山天璟家园1#住宅楼、2#住宅楼、3#住宅楼、4#住宅楼。在调查过程中未发现你单位有违法所得。
"
0,对燃气经营者倒卖、抵押、出租、出借、转让、涂改燃气经营许可证的处罚
0,对未取得采集证或者未按照采集证的规定采集国家和省重点保护野生植物的处罚
1,"另查你单位于2017年4月10日取得南顶路22号院装饰装修改造工程《建筑工程施工许可证》（编号：[2017]施装字0242号），批准对南顶路22号院原建筑进行装修改造施工，但未批准改变主体结构的新建施工，因你单位以欺骗等不正当手段取得南顶路22号院装饰装修改造工程《建筑工程施工许可证》，北京市住房和城乡建设委员会于2018年7月19日作出了编号为（2018）京建施撤字第（03）号《撤销决定书》，撤销了上述《建筑工程施工许可证》。
"
1,"通过2018年8月7日对TPC模组生产基地项目（二期）工程配套楼进行现场检查和2018年8月17日对当事人中建-大成建筑有限责任公司的委托代理人杨连荣的询问，以及调取有关资料，查明TPC模组生产基地项目（二期）工程位于经济技术开发区C7M3地块，建设单位为北京京东方显示技术有限公司、监理单位为北京希达建设监理有限责任公司、施工单位为中建-大成建筑有限责任公司。该工程配套楼电气工程防雷接地施工合同价款是477003.58元。该工程施工现场存在以下问题：1、C栋强电井落地式配电柜金属槽钢未单独与保护导体相连接，不符合《建筑电气工程施工质量验收规范》GB 50303-2015第3.1.7条“电气设备的外露可导电部分应单独与保护导体相连接，不得串联连接，连接导体的材质、截面积应符合设计要求”强制性条文的要求。2、C栋强电井非镀锌槽盒本体之间连接板的两端未跨接保护联接，不符合《建筑电气工程施工质量验收规范》GB 50303-2015第11.1.1条第2项“非镀锌梯架、托盘和槽盒本体之间连接板的两端应跨接保护联结导体，保护联结导体的截面积应符合设计要求”强制性条文的要求。 该单位直接负责的主管人员是该工程的项目经理杨连荣，无其他责任人员。认定中建-大成建筑有限责任公司在施工过程中有不按照施工技术标准施工的行为，违法事实清楚，证据确实、充分，当事人对违法事实予以认可。
"
